url,fileTypes
https://discover.data.vic.gov.au/dataset/planned-burns-2022-23-2024-25-now-called-joint-fuel-management-program-jfmp-includes-burns-and-,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/comprehensive-adequate-and-representative-car-reserve-for-the-regional-forest-agreements,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/port-phillip-bay-coastal-hazard-assessment-inundation-extent-0-8m-sea-level-rise-1-aep,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/interpreted-faults-north-west-murray-basin,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/irrigation-system-allocations,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/aquifer-salinity-basal,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/state-budget-2021-22-macroeconomic-indicators,xls
https://discover.data.vic.gov.au/dataset/areas-of-strategic-importance-for-growling-grass-frog-habitat,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/natureprint-v4-0-strategic-biodiversity-values40,ecw; geotiff; jpeg; jpeg 2000; tiff
https://discover.data.vic.gov.au/dataset/statewide-victorian-coastal-hazard-assessment-2017-east-gippsland-cma,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/australian-fur-seal-brown-fur-seal-colonies-in-victorian-marine-waters-and-adjacent-tasmanian-w,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/vicmap-reference-framwork-shoreline-datum-table,gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/victorian-wetland-inventory-current,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/vicmap-reference-vicmap-lite-airport-hierarchy-table,gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/forest-management-boundaries,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/vicmap-admin-country-fire-authority-cfa-district-polygon,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/2020-building-footprints,csv; json; geojson; kml; shp; xls; pdf
https://discover.data.vic.gov.au/dataset/fire-severity-map-of-the-major-fires-in-gippsland-and-north-east-victoria-in-2019-20-version-1-,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/2010-index-of-stream-condition-bare-ground-polygon-features,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/vicmap-reference-transport-road-class-table,gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/expired-gold-mining-leases-1860s-to-1958,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/vicmap-reference-transport-road-construction-material-table,gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/state-environment-protection-policy-n-1-boundary-data,geojson; kml; shp
https://discover.data.vic.gov.au/dataset/victorian-bushfires-severity-map-2009-polygons,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/western-port-1-aep-0-2m-slr-inundation,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/on-street-car-parking-sensor-data-2014,csv; json; kml; xls
https://discover.data.vic.gov.au/dataset/deecd-higher-education-and-skills-performance-measures-2013-14,xlsx
https://discover.data.vic.gov.au/dataset/port-phillip-bay-seagrass-mapping-at-nine-aerial-assessment-regions-in-april-2009,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/subsurface-geophysics-1-250000-geological-interpretation-of-subsurface-geophysical-features-at-1,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/government-subsidised-vet-enrolments-by-victorian-regional-area,csv
https://discover.data.vic.gov.au/dataset/geological-basins33,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/vicmap-property-parcel-polygon-with-approved-parcel-detail,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/2016-bellarine-peninsula-1-aep-coastal-inundation-static-model-with-0-2m-sea-level-rise,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/land-units-of-the-corangamite-region-of-victoria,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/vicmap-admin-country-fire-authority-cfa-total-fire-ban-district-polygon,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/vicmap-admin-ward-polygon-2008,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/enrolments-in-vet-by-victorian-government-and-non-government-funding-type,csv
https://discover.data.vic.gov.au/dataset/salinity-provinces-of-victoria,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/plm25-overlays-including-reference-areas-heritage-rivers-wilderness-zones-remote-natural-areas-,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/index-of-estuarine-condition-estuarine-fringing-vegetation,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/vicmap-reference-administrative-victorian-government-region-table,gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/interpreted-lava-flows-1-500000-geological-interpretation-of-geophysical-features-polygon,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/basins-1-500000-geological-interpretation-of-geophysical-features-polygon,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/victorian-govt-subsidised-vet-enrolments-related-to-specialised-or-in-shortage-occupations,csv
https://discover.data.vic.gov.au/dataset/on-street-car-parking-sensor-data-2013,csv; json; kml; xls
https://discover.data.vic.gov.au/dataset/water-corporations,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/victorian-government-subsidised-vet-students-by-age-bands,csv
https://discover.data.vic.gov.au/dataset/port-phillip-bay-coastal-hazard-assessment-shallow-groundwater-extent-0-0m-sea-level-rise,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/land-victoria-senior-land-use-planning-officer-slupo-areas,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/east-gippsland-marine-habitats-november-2009,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/vicmap-reference-infrastructure-utility-structure-type-table,gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/dams-of-victoria,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/geological-lines-1-1000000,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/vicmap-lite-state-polygon-1-2000000-to-1-5000000,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/fire-history-overlay-of-most-recent-fires-only-showing-scars,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/victorian-vet-courses-and-providers,xlsx
https://discover.data.vic.gov.au/dataset/ptv-metro-train-stations,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/vicmap-reference-address-building-unit-type-table,gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/victorian-land-use-information-system-2016-2017,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/statewide-victorian-coastal-hazard-assessment-2017-corangamite-cma,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/fire-severity-classes-landsat-for-alpine-fires-january-february-2003,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/aquifer-salinity-shallow,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/fuel-hazard-management-units,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/immediate-protection-areas-ipa,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/victorian-bioregions-mapped-at-1-100000-version-3-0-may2004,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/2010-index-of-stream-condition-structure1-100m-section-summary-table,gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/wind-erosion-susceptibility-mapping-for-north-west-victoria,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/vocational-education-and-training-course-enrolments-by-industry-and-occupation,xlsx
https://discover.data.vic.gov.au/dataset/victorian-soil-type-mapping,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/melbourne-water-corporation,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/2016-bellarine-peninsula-1-aep-coastal-inundation-dynamic-model-with-0-8m-sea-level-rise,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/school-locations-2023,csv
https://discover.data.vic.gov.au/dataset/catch-and-effort-cells-for-the-gippsland-lakes-fisheries,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/geological-deep-leads-polygons-1-100000,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/vicmap-property-parcel-crown-approved-polygon,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/geological-deep-leads-1-250000,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/epa-victoria-environmental-audit-reports-location-polygons,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/energy-facilities,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/geological-polygons-1-1000000,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/final-ecc-recommendations-for-the-box-ironbark-forests-and-woodlands-investigation,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/port-phillip-bay-coastal-hazard-assessment-erosion-extent-2100-1-4m-sea-level-rise-1-aep,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/on-street-car-parking-sensor-data-2020-jan-may,csv; json; kml; xls
https://discover.data.vic.gov.au/dataset/vicmap-reference-planning-scheme-zone-and-overlay-table,gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/conservation-areas-in-the-biodiversity-conservation-strategy,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/vicmap-lite-public-land-classification-polygon-1-1000000-to-1-5000000,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/victorian-water-asset-database-vwad-polygon_layer,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/cliff-face-landslip-areas-astar-present-day-0-0m-slr,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/cliff-instability-areas-asccie-present-day-0-0m-slr,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/vaf_extent_110lmtd,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/vicmap-reference-crown-land-managment-tenure-type-table,gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/tree-cover,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/geological-zones-of-contact-metamorphism-interpreted-from-geophysical-interpretation-1-250000-p,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/urban-development-program-proposed-industrial-areas-2019,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/vicmap-reference-hydrogaphy-water-use-function-table,gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/index-of-stream-condition,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/coastal-places-of-interest,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/natureprint-v4-0-strategic-biodiversity-values32,ecw; geotiff; jpeg; jpeg 2000; tiff
https://discover.data.vic.gov.au/dataset/vicmap-position-survey-control-gda94-to-gda2020-transformation-sample-point,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/index-of-estuarine-condition-estuarine-boundaries,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/thermal-image-2012,csv; json; kml; xls; zip; jpeg
https://discover.data.vic.gov.au/dataset/western-port-10-aep-0-2m-slr-inundation,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/regolith-observation-points-from-field-mapping,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-flora-records-unrestricted-for-sites-with-moderate-to-low-spatial-,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/vicmap-reference-infrastructure-mine-substance-exracted-table,gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/victorian-coal-fields,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/vicmap-reference-infrastructure-mine-structure-type-table,gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/beneficial-use-upper-tertiary,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/victorian-public-sector-employees-age-profile,csv
https://discover.data.vic.gov.au/dataset/vicmap-reference-hydrography-structure-type-line-table,gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/geophysical-miscellaneous-lines-1-100000-geophysical-interpretation-of-other-linear-geological-,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/vicmap-admin-state-assembly-polygon-2001,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/vicmap-reference-transport-road-vehicular-access-table,gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/port-phillip-bay-coastal-hazard-assessment-erosion-extent-2100-1-1m-sea-level-rise-1-aep,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/vicmap-crown-land-tenure-crown-land-management-tenure-line,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/forest-management-area-boundaries,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/surface-geochemistry-samples-being-superceded-by-geochemistry,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/urban-development-program-industrial-land-2018,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/ptv-metro-tram-routes,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/ptv-metro-tram-stops,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/victorian-public-sector-employees-executive-profile,xlsx
https://discover.data.vic.gov.au/dataset/victorian-public-sector-employees-part-time-employment,xlsx
https://discover.data.vic.gov.au/dataset/marginal-mile,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/hunting-area-dataset-permitted-hog-deer-hunting,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/victorian-public-sector-employees-remuneration,xlsx
https://discover.data.vic.gov.au/dataset/coal-cross-section-lines,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/gold-nuggets-discovered-in-victoria,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/1-minute-increments-of-the-gda94-latitude-longitude-graticule,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/vpsc-workforce-data-2022,xlsx
https://discover.data.vic.gov.au/dataset/vicmap-land-administration-themes-postcode-polygon,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/gipsland-lakes-1-aep-msl-inundation,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/1-50-000-amg-mapsheet-boundaries,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/apiary-buffer-zones,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/mineral-points-1-1000000,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/vicmap-reference-feature-subtype-table,gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/victorian-public-sector-employees-personal-leave-use,xlsx
https://discover.data.vic.gov.au/dataset/historical-gaming-expenditure-by-venue,xls
https://discover.data.vic.gov.au/dataset/vicroads-declared-roads3,html; esri rest; geojson; csv; kml; zip
https://discover.data.vic.gov.au/dataset/interpreted-lava-flows-1-500000-geological-interpretation-of-geophysical-features-arc,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/historical-lga-population-density-gaming-expenditure-statistics,xls
https://discover.data.vic.gov.au/dataset/land-units-of-the-victorian-wimmera,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/2010-index-of-stream-condition-bare-ground-reach-summary-table,gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/gaming-machine-entitlements-register,data tool
https://discover.data.vic.gov.au/dataset/urban-development-program-industrial-land-2020,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/melbourne-industrial-and-commercial-land-use-plan-industrial-aug2020,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/permian-geological-basement-goulburn-murray-area,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/estuaries,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/melbourne-strategic-assessment-extent,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/victorian-aquifer-framework-vaf-salinity-distribution-utaf_tds,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/structural-vegetation-1995,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/transport-safety-victoria-waterways-zones,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/delwp-annual-report-2019-20-feed-in-tariff,xlsx
https://discover.data.vic.gov.au/dataset/delwp-annual-report-2019-20-office-based-environmental-performance,xlsx
https://discover.data.vic.gov.au/dataset/vicmap-reference-address-class-table,gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/port-phillip-bay-seagrass-mapping-at-nine-aerial-assessment-regions-in-april-2008,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/wetland-landscape-profiles,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/victorian-water-asset-database-vwad-point_layer,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/post-school-destinations-of-year-12-or-equivalent-completers-victorian-schools-2015,xlsx
https://discover.data.vic.gov.au/dataset/shallow-inlet-seagrass-1999,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/delwp-feed-in-tariff-2020-21,xslx
https://discover.data.vic.gov.au/dataset/average-modelled-wind-speeds-m-s-for-victoria,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/vicmap-reference-property-graphic-type-table,gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/vicmap-reference-infrastructure-utility-function-table,gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/bushbank-target-landscapes,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/victorian-coastal-inundation-sea-level-rise-2070,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/port-phillip-bay-1-25000-seagrass-2000,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/vicmap-hydro-water-poygon-fuzzy,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/vicmap-reference-infrastructure-dump-utility-function-table,gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/delwp-annual-report-2019-20-budget-portfoilo-outcomes,xlsx
https://discover.data.vic.gov.au/dataset/delwp-budget-portfoilo-outcomes-2020-21,xlsx
https://discover.data.vic.gov.au/dataset/murray-basin-depth-to-basement-1-1000000,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/aerosol-optical-thickness-aot,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/vicmap-reference-mapping-scale-use-table,gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/delwp-annual-report-2019-20-financial-statements,xlsx
https://discover.data.vic.gov.au/dataset/vicmap-admin-state-council-polygon-2005,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/vicmap-admin-state-council-polygon-1991,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/native-vegetation-flora-and-fauna-guarantee-act-listed-communities,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/vicmap-admin-state-council-polygon-2001,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/port-fairy-100-ari-2050-0-4m-slr-inundation,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/geological-lines-based-on-geological-interpretation-of-geophysical-data-1-1000000,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/delwp-annual-report-2019-20-workforce-data,xlsx
https://discover.data.vic.gov.au/dataset/https-www-vba-vic-gov-au-__data-assets-file-0012-110028-vba-datavic-building-permits-2020-xlsb,xlsb
https://discover.data.vic.gov.au/dataset/geological-phase-areas-polygons-1-100000,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/environment-mitigation-point-dataset,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/anzsic_business_code,gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/modelled-forest-classes,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/2010-index-of-stream-condition-scores,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/vicmap-transport-airport-infrastructure-polygon,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/victorian-aquifer-framework-vaf-salinity-distribution-ltb2_tds,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/urban-water-corporation-boundaries,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/vicmap-reference-administrative-department-of-sustainability-and-environment-dse-region-table,gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/geophysical-interpretations-earth-resources-spatial-data-collection-for-the-datamart,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/hunting-area-dataset-permitted-pest-hunting,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/exploration-graticules-with-1-km-intervals-gda94-effective-1st-july-2005,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/vicmap-lite-geographic-feature-polygon-for-labelling-1-250000-to-1-5000000,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/bass-strait-depth-zone-polygons-at-1-250000,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/melbourne-metro-tunnel-project-underground-stations,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/natureprint-v4-0-strategic-biodiversity-values18,ecw; geotiff; jpeg; jpeg 2000; tiff
https://discover.data.vic.gov.au/dataset/spring-locations,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/vicmap-reference-transport-road-restrictions-table,gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/port-phillip-bay-coastal-hazard-assessment-inundation-extent-0-5m-sea-level-rise-with-rainfall-,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/melbourne-metro-tunnel-project-package-of-station-tunnel-and-track-data,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/vicmap-reference-address-location-descripton-table,gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/regolith-regional-radiometric-signature-area-lines-1-100000,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/vicmap-reference-hydrography-ground-relationship-table,gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/vicmap-lite-airport-point-1-250000-to-1-5000000,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/geophysics-1-100000-geological-interpretation-of-geophysical-features-arc,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/water-supply-protection-areas-groundwater-surface-water-within-victoria,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/statement-of-changes-in-equity-2015-2018,csv; json; kml; xls
https://discover.data.vic.gov.au/dataset/vicmap-reference-hydrography-substance-extracted-table,gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/fire-history-showing-the-number-of-times-areas-have-been-burnt-based-on-mapped-fire-history-sca,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/all-schools-fte-enrolments-feb-2020,csv
https://discover.data.vic.gov.au/dataset/ptv-regional-bus-routes,dwg; dxf; gdb; shp; mif; tab; extended tab; wms; wfs
https://discover.data.vic.gov.au/dataset/vaf_extent_100qa,dwg; dxf; gdb; shp; mif; tab; extended tab
https://discover.data.vic.gov.au/dataset/younger-people-profile-2016-15-24-years,csv; json; kml; xls
